"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"20","GO:0004307",0.00930573807123737,1,1,1,"ethanolaminephosphotransferase activity","MF",1
"21","GO:0004340",0.0200448915756612,0.999865493810938,1,3,"glucokinase activity","MF",1
"22","GO:0004349",0.0196864284913715,0.999902603965844,1,2,"glutamate 5-kinase activity","MF",1
"23","GO:0004350",0.00989191228071346,1,1,1,"glutamate-5-semialdehyde dehydrogenase activity","MF",1
"24","GO:0004396",0.024816869947206,0.999793381331039,1,3,"hexokinase activity","MF",1
"25","GO:0004420",0.0287622397719321,0.999721963881314,1,3,"hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF",1
"26","GO:0004463",0.00989191228070898,1,1,1,"leukotriene-A4 hydrolase activity","MF",1
"27","GO:0004478",0.02743849544959,0.999747120075341,1,3,"methionine adenosyltransferase activity","MF",1
"28","GO:0004657",0.0268704835388727,0.999757544318627,1,3,"proline dehydrogenase activity","MF",1
"30","GO:0004825",0.031719704009117,0.999619405292981,1,4,"methionine-tRNA ligase activity","MF",1
"31","GO:0005009",0.0293845038545243,0.99970972087298,1,3,"insulin receptor activity","MF",1
"32","GO:0005159",0.0477888396815131,0.999072876740389,1,5,"insulin-like growth factor receptor binding","MF",1
"60","GO:0008253",0.0426362494135709,0.999263600249607,1,5,"5'-nucleotidase activity","MF",1
"62","GO:0008470",0.0160713676077876,0.999935209155726,1,2,"isovaleryl-CoA dehydrogenase activity","MF",1
"63","GO:0008865",0.0219100540320316,0.999839161864573,1,3,"fructokinase activity","MF",1
"82","GO:0010698",0.0478877943954999,0.999068994926858,1,5,"acetyltransferase activator activity","MF",1
"86","GO:0010856",0.0196864287358718,0.999902603963413,1,2,"adenylate cyclase activator activity","MF",1
"88","GO:0010997",0.0483884689926969,0.999049227547154,1,5,"anaphase-promoting complex binding","MF",1
"94","GO:0015574",0.0374033185354154,0.999469501537422,1,4,"trehalose transmembrane transporter activity","MF",1
"102","GO:0016671",0.042005229402124,0.999285423299617,1,5,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF",1
"133","GO:0030250",0.0196864287358718,0.999902603963413,1,2,"guanylate cyclase activator activity","MF",1
"138","GO:0031405",0.0406768437250163,0.99933027296687,1,5,"lipoic acid binding","MF",1
"142","GO:0031752",0.00954512042811698,1,1,1,"D5 dopamine receptor binding","MF",1
"144","GO:0031994",0.0196864287360688,0.999902603963411,1,2,"insulin-like growth factor I binding","MF",1
"145","GO:0031995",0.00989191228071346,1,1,1,"insulin-like growth factor II binding","MF",1
"160","GO:0033743",0.0296330263163055,0.999668129482541,1,4,"peptide-methionine (R)-S-oxide reductase activity","MF",1
"179","GO:0043423",0.019686428736067,0.999902603963411,1,2,"3-phosphoinositide-dependent protein kinase binding","MF",1
"180","GO:0043559",0.0484951015727404,0.999044990168853,1,5,"insulin binding","MF",1
"206","GO:0051425",0.019686428736153,0.99990260396341,1,2,"PTB domain binding","MF",1
"212","GO:0055056",0.0284327407225652,0.999728338552307,1,3,"D-glucose transmembrane transporter activity","MF",1
"226","GO:0061770",0.00989190504257365,1,1,1,"translation elongation factor binding","MF",1
"228","GO:0061980",0.0456131889083655,0.999156135447129,1,5,"regulatory RNA binding","MF",1
"236","GO:0070733",0.0406189592015835,0.99933219369151,1,5,"protein adenylyltransferase activity","MF",1
"245","GO:0080103",0.00821748014256852,1,1,1,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF",1
"246","GO:0080107",0.00821748014256852,1,1,1,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF",1
"290","GO:1904841",0.0285371838830197,0.999726326044059,1,3,"TORC2 complex binding","MF",1
"294","GO:1990050",0.0402924726226483,0.99934297465677,1,5,"phosphatidic acid transfer activity","MF",1
