"","gene","pval.treatment"
"577","Pver_gene_g784",0.291788270304488
"578","Pver_gene_g785",0.703286961235054
"579","Pver_gene_g786",0.240717039484482
"580","Pver_gene_g787",0.0460355839895764
"581","Pver_gene_g789",0.425589039503255
"582","Pver_gene_split_gene_g790-g42",0.876923934935836
"583","Pver_gene_g791",0.0754562110263041
"584","Pver_gene_g793",0.0265366826287897
"585","Pver_gene_g794",0.876744084455224
"586","Pver_gene_g795",0.288989613849325
"587","Pver_gene_g797",0.522942473322263
"588","Pver_gene_g799",0.415129627512125
"589","Pver_gene_g800",0.0331974680682248
"590","Pver_gene_g801",0.353733796499527
"591","Pver_gene_g804",0.0590115872857745
"592","Pver_gene_g808",0.35245701822898
"593","Pver_gene_g809",0.634339033121215
"594","Pver_gene_g810",0.17361470094066
"595","Pver_gene_g811",0.382695324809376
"596","Pver_gene_g812",0.668150523067807
"597","Pver_gene_g814",0.464844619354189
"598","Pver_gene_g815",0.179604605018759
"599","Pver_gene_g816",0.590420412531924
"600","Pver_gene_g817",0.221099490940354
"601","Pver_gene_g819",0.00954081774794283
"602","Pver_gene_g820",0.447359462067611
"603","Pver_gene_g821",0.814514080775826
"604","Pver_gene_g822",0.368473321288297
"605","Pver_gene_g824",0.257534602126763
"606","Pver_gene_g825",0.51632971784163
"607","Pver_gene_g827",0.61745860131677
"608","Pver_gene_g829",0.150443252442601
"609","Pver_gene_g830",0.595483960003979
"610","Pver_gene_g831",0.718302582892665
"611","Pver_gene_g832",0.457933731111827
"612","Pver_gene_g833",0.959129753137136
"613","Pver_gene_g836",0.0125255910117275
"614","Pver_gene_g837",0.989044910225146
"615","Pver_gene_g838",0.675783439308121
"616","Pver_gene_g841",0.0807092264533816
"617","Pver_gene_g843",0.812987769467989
"618","Pver_gene_g845",0.28786474043773
"619","Pver_gene_g846",0.486466373847621
"620","Pver_gene_g847",0.771083070047509
"621","Pver_gene_g848",0.919947697201737
"622","Pver_gene_g849",0.0438548005783689
"623","Pver_gene_g850",0.59889782418051
"624","Pver_gene_g851",0.888760416323944
"625","Pver_gene_g852",0.134917758355387
"626","Pver_gene_g853",0.93355414615497
"627","Pver_gene_g855",0.450221195361264
"628","Pver_gene_g857",0.379176712682313
"629","Pver_gene_g858",0.00937072005308041
"630","Pver_gene_g860",0.91029118771364
"631","Pver_gene_g861",0.159355356558096
"632","Pver_gene_g866",0.959918026528375
"633","Pver_gene_g869",0.800455409127045
"634","Pver_gene_g873",0.102984270363432
"635","Pver_gene_g874",0.189347554243896
"636","Pver_gene_g876",0.028606112006421
"637","Pver_gene_g877",9.67872638762137e-05
"638","Pver_gene_g880",0.78916242118246
"639","Pver_gene_g883",0.145843439426281
"640","Pver_gene_g884",0.799645874093959
"641","Pver_gene_g885",0.958767660627337
"642","Pver_gene_g886",0.387137918937994
"643","Pver_gene_g887",0.538813344110351
"644","Pver_gene_g888",0.956578339862363
"645","Pver_gene_g889",0.274282590975852
"646","Pver_gene_g895",0.476038827786557
"647","Pver_gene_g896",0.292255275279325
"648","Pver_gene_g898",0.895675668967934
"649","Pver_gene_g899",0.606536830597921
