"","gene","pval.treatment"
"450","Pver_gene_g8890",0.698661123186331
"451","Pver_gene_g8895",0.480710050033237
"452","Pver_gene_g8916",0.00742177311324733
"453","Pver_gene_g8938",0.605514097334001
"454","Pver_gene_g8939",0.654711962126731
"455","Pver_gene_g8973",0.818849823525229
"456","Pver_gene_g9009",0.269680820640422
"457","Pver_gene_g9015",0.342191880244726
"458","Pver_gene_g9018",0.916007880869094
"459","Pver_gene_g9041",0.0669010029145694
"460","Pver_gene_g9045",0.503707493077833
"461","Pver_gene_g9065",0.348382013452078
"462","Pver_gene_g9076",0.665279592025253
"463","Pver_gene_g9121",0.0137737741808657
"464","Pver_gene_g9122",0.606151792852415
"465","Pver_gene_g9125",0.0129093428500531
"466","Pver_gene_g9142",0.0620100007322293
"467","Pver_gene_g9184",0.775219910295527
"468","Pver_gene_g9185",0.992343511940038
"469","Pver_gene_g9188",0.142955440927368
"470","Pver_gene_g9195",0.410140515676287
"471","Pver_gene_g9197",0.911536575568677
"472","Pver_gene_g9198",0.598207849434757
"473","Pver_gene_g9209",0.00276070689437837
"474","Pver_gene_g9229",0.493848438259418
"475","Pver_gene_g9264",0.177252818859752
"476","Pver_gene_g9307",0.00407672615712393
"477","Pver_gene_g9313",0.770163627530763
"478","Pver_gene_g9314",0.633578384247842
"479","Pver_gene_g9317",0.693235274550237
"480","Pver_gene_g9372",0.337043908136292
"481","Pver_gene_g9392",0.00350149160874249
"482","Pver_gene_g9399",2.20019227307739e-12
"483","Pver_gene_g9400",0.216355422992195
"484","Pver_gene_g9401",0.764698112123914
"485","Pver_gene_g9402",0.596610954829814
"486","Pver_gene_g9403",0.0432902221067149
"487","Pver_gene_g9404",0.748447713018386
"488","Pver_gene_g9405",0.794101653133118
"489","Pver_gene_g9408",0.0895226140349406
"490","Pver_gene_g9456",0.25420066553159
"491","Pver_gene_g9459",0.00562436850858925
"492","Pver_gene_g9460",0.517718892753633
"493","Pver_gene_g9495",0.0504761989724154
"494","Pver_gene_g9514",0.90327298047397
"495","Pver_gene_g9521",3.72835700503087e-09
"496","Pver_gene_g9532",0.270216904007276
"497","Pver_gene_g9540",0.0144101674212754
"498","Pver_gene_g9562",0.254381124366958
"499","Pver_gene_g9563",0.907014977252544
"500","Pver_gene_g9618",0.691390753999422
"501","Pver_gene_g9629",2.14290117387604e-06
"502","Pver_gene_g9632",0.00108222655506535
"503","Pver_gene_g9645",0.0107779222783387
"504","Pver_gene_g9675",0.318136879470074
"505","Pver_gene_g9676",0.831308227971842
"506","Pver_gene_g9689",0.811372099806757
"507","Pver_gene_g9693",0.126440019732817
"508","Pver_gene_g9694",0.397678577010576
"509","Pver_gene_g9711",0.208565539913242
"510","Pver_gene_g9732",0.430637284073653
"511","Pver_gene_g9791",0.827687429479718
"512","Pver_gene_g9848",0.360088191808883
"513","Pver_gene_g9852",0.0150791022489659
"514","Pver_gene_g9896",0.357143231339942
"515","Pver_gene_g9898",0.815827280280999
"516","Pver_gene_g9905",0.156669424770704
"517","Pver_gene_g9910",0.670244533685344
"518","Pver_gene_g9916",0.000708317551345267
"519","Pver_gene_g9940",0.16524539832153
"520","Pver_gene_g9998",2.12837016709096e-11
"521","Pver_gene_g10011",0.807862366631303
"522","Pver_gene_g10036",0.566459418475345
"523","Pver_gene_g10041",0.00363825050040758
"524","Pver_gene_g10043",0.489017631164435
"525","Pver_gene_g10049",0.941678849496564
"526","Pver_gene_g10056",0.953313302547847
"527","Pver_gene_g10072",0.0544252250022892
"528","Pver_gene_g10093",0.581235060095461
"529","Pver_gene_g10102",0.0910091098006439
"530","Pver_gene_g10107",0.232137495225265
"531","Pver_gene_g10142",0.95205358403615
"532","Pver_gene_g10165",0.136755099414988
"533","Pver_gene_g10189",0.415245378489559
"534","Pver_gene_g10204",1.12194727356607e-06
"535","Pver_gene_g10305",0.263712643642678
"536","Pver_gene_g10306",5.27997337288818e-05
"537","Pver_gene_g10311",0.620850363271978
"538","Pver_gene_g10348",0.0723235683720234
"539","Pver_gene_g10373",0.923214650038067
"540","Pver_gene_g10385",0.00948938439096166
"541","Pver_gene_g10455",0.0501498395210286
"542","Pver_gene_g10467",0.0113017982699033
"543","Pver_gene_g10477",0.488168424695018
"544","Pver_gene_g10549",0.670593215481757
"545","Pver_gene_g10598",0.134298943806609
"546","Pver_gene_g10641",0.3250048944523
"547","Pver_gene_g10650",0.0845671836438578
"548","Pver_gene_g10653",0.353744096426753
"549","Pver_gene_g10663",0.391131791707815
"550","Pver_gene_g10675",0.13519377330671
"551","Pver_gene_g10676",0.0113388374258401
"552","Pver_gene_g10678",0.0197963447157266
"553","Pver_gene_g10681",0.0210606554657576
"554","Pver_gene_g10716",0.739384826822974
"555","Pver_gene_g10717",0.936098500200005
"556","Pver_gene_g10718",0.125716300821542
"557","Pver_gene_g10719",0.449077760542507
"558","Pver_gene_g10766",0.5266687467547
"559","Pver_gene_g10861",0.881126345999061
"560","Pver_gene_g10917",0.624195766329813
"561","Pver_gene_g10918",0.984992010671893
"562","Pver_gene_g10920",2.49682983922265e-19
"563","Pver_gene_g10939",0.457929921497704
"564","Pver_gene_g10943",0.954904476817064
"565","Pver_gene_g10975",0.826964421284311
"566","Pver_gene_g11013",0.770421651340995
"567","Pver_gene_g11015",0.00342904068099755
"568","Pver_gene_g11028",0.86748988637572
"569","Pver_gene_g11029",0.327374766938287
"570","Pver_gene_g11030",0.595026577542975
"571","Pver_gene_g11050",1.85624494097475e-07
"572","Pver_gene_g11061",0.11861941230526
"573","Pver_gene_g11067",0.404157485395031
"574","Pver_gene_g11072",0.742568226072182
"575","Pver_gene_g11079",0.353828781767423
"576","Pver_gene_g11103",0.769971438104135
"577","Pver_gene_g11111",0.202329870655173
"578","Pver_gene_g11157",0.00411251497501355
"579","Pver_gene_g11172",0.907760464136831
"580","Pver_gene_g11182",0.182127344641428
"581","Pver_gene_g11184",0.810869400350262
"582","Pver_gene_g11200",0.0240592673445743
"583","Pver_gene_g11217",0.925822848939995
"584","Pver_gene_g11248",0.477036229834031
"585","Pver_gene_g11277",0.00127884545019361
"586","Pver_gene_g11306",0.443220899148286
"587","Pver_gene_g11328",0.0760140753274832
"588","Pver_gene_g11330",0.865572010268637
"589","Pver_gene_g11331",0.155926935796185
"590","Pver_gene_g11345",0.00230803215944147
"591","Pver_gene_g11353",0.170166286900529
"592","Pver_gene_g11359",0.0208906825887376
"593","Pver_gene_g11360",0.00127940103989971
"594","Pver_gene_g11363",0.499959689122175
"595","Pver_gene_g11394",0.142364626974246
"596","Pver_gene_g11406",0.466962492155253
"597","Pver_gene_g11418",1.09801657657027e-07
"598","Pver_gene_g11419",0.0396422681211026
"599","Pver_gene_g11428",0.585263056480486
"600","Pver_gene_g11435",0.965348403421528
"601","Pver_gene_g11446",0.110306680905977
"602","Pver_gene_g11481",0.00224636830672792
"603","Pver_gene_g11485",0.0416066392481667
"604","Pver_gene_g11490",0.0722209786109315
"605","Pver_gene_g11505",0.250350763703649
"606","Pver_gene_g11518",0.186507588316779
"607","Pver_gene_g11539",0.0116907503221254
"608","Pver_gene_g11540",0.0587736743483575
"609","Pver_gene_g11556",1.27142630232281e-15
"610","Pver_gene_g11557",0.000205691479433642
"611","Pver_gene_g11570",0.163363890664203
"612","Pver_gene_g11580",4.28828554091584e-07
"613","Pver_gene_g11607",0.101232585324239
"614","Pver_gene_g11609",0.299683196202154
"615","Pver_gene_g11681",0.348066371151148
"616","Pver_gene_g11693",0.79886613658875
"617","Pver_gene_g11694",0.164431482004614
"618","Pver_gene_g11715",0.0912940561103005
"619","Pver_gene_g11732",0.00281476854939862
"620","Pver_gene_g11740",0.651267405076349
