"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"44","GO:0036297",0.014803971258396,0.9975943095158,4,25,"interstrand cross-link repair","BP"
"45","GO:0034340",0.0149351616841297,0.999387560498185,2,5,"response to type I interferon","BP"
"46","GO:0019878",0.0158797091249764,0.999327215402996,2,5,"lysine biosynthetic process via aminoadipic acid","BP"
"47","GO:0071724",0.0160149085073896,0.999318413988597,2,5,"response to diacyl bacterial lipopeptide","BP"
"48","GO:0070198",0.0163466333217958,0.99939167479344,2,4,"protein localization to chromosome, telomeric region","BP"
"49","GO:0098884",0.0167239959581019,0.999369966198328,2,4,"postsynaptic neurotransmitter receptor internalization","BP"
"50","GO:0031060",0.0183392140231121,0.99916086697413,2,5,"regulation of histone methylation","BP"
"51","GO:0009299",0.0191751255858186,0.999024980485727,2,6,"mRNA transcription","BP"
"52","GO:0032741",0.0196431499081968,0.999067469863785,2,5,"positive regulation of interleukin-18 production","BP"
"53","GO:0032722",0.019856768476837,0.997653574831917,3,14,"positive regulation of chemokine production","BP"
"54","GO:2000767",0.0208779082762803,0.998975819631452,2,5,"positive regulation of cytoplasmic translation","BP"
"55","GO:0002031",0.0225974978241107,0.998843124677864,2,5,"G protein-coupled receptor internalization","BP"
"56","GO:0060907",0.0226612577750558,0.998739678110013,2,6,"positive regulation of macrophage cytokine production","BP"
"57","GO:0010172",0.022715327618606,0.99717424382839,3,14,"embryonic body morphogenesis","BP"
"58","GO:0007612",0.0239772810057689,0.993248910754633,6,55,"learning","BP"
"59","GO:1901985",0.0244446862683,0.998583821080244,2,6,"positive regulation of protein acetylation","BP"
"60","GO:0031297",0.0251330420067297,0.995186637663606,4,26,"replication fork processing","BP"
"61","GO:0019676",0.0253815504498194,0.998418851502449,2,7,"ammonia assimilation cycle","BP"
"62","GO:0007035",0.0255248646626521,0.998405086993582,2,7,"vacuolar acidification","BP"
"63","GO:0032731",0.0256618716782705,0.996507606220523,3,19,"positive regulation of interleukin-1 beta production","BP"
"64","GO:0006302",0.0257309520545652,0.992652600561602,6,53,"double-strand break repair","BP"
"65","GO:0046662",0.0264923449148057,0.998396942091678,2,6,"regulation of oviposition","BP"
"66","GO:0048790",0.0269021487646849,0.99835854535683,2,6,"maintenance of presynaptic active zone structure","BP"
"67","GO:1902532",0.0270069905034773,0.991190863359433,7,77,"negative regulation of intracellular signal transduction","BP"
"68","GO:0006368",0.0270755843653216,0.996355406701984,3,15,"transcription elongation by RNA polymerase II promoter","BP"
"69","GO:0048617",0.0279296951829387,0.998260832562779,2,6,"embryonic foregut morphogenesis","BP"
"70","GO:1900246",0.0282250568514073,0.998137833832276,2,7,"positive regulation of RIG-I signaling pathway","BP"
"71","GO:0035076",0.0286050963625702,0.998195498657966,2,6,"ecdysone receptor-mediated signaling pathway","BP"
"72","GO:0039017",0.0297663695385406,1,1,1,"pattern specification involved in pronephros development","BP"
"73","GO:0072175",0.0297663695385406,1,1,1,"epithelial tube formation","BP"
"74","GO:1905332",0.0297663695385406,1,1,1,"positive regulation of morphogenesis of an epithelium","BP"
"75","GO:0007622",0.0297663695385443,1,1,1,"rhythmic behavior","BP"
"76","GO:0019069",0.0297663695385723,1,1,1,"viral capsid assembly","BP"
"77","GO:0046080",0.0297663695385723,1,1,1,"dUTP metabolic process","BP"
"78","GO:0098671",0.0297663695385723,1,1,1,"adhesion receptor-mediated virion attachment to host cell","BP"
"79","GO:0098995",0.0297663695385723,1,1,1,"disruption by virus of host envelope lipopolysaccharide during virus entry","BP"
"80","GO:0072579",0.0297663695385824,1,1,1,"glycine receptor clustering","BP"
"81","GO:0071506",0.0297663695385831,1,1,1,"cellular response to mycophenolic acid","BP"
"82","GO:0072303",0.0297663695385831,1,1,1,"positive regulation of glomerular metanephric mesangial cell proliferation","BP"
"83","GO:0098759",0.0297663695385831,1,1,1,"cellular response to interleukin-8","BP"
"84","GO:0071765",0.02976636953859,1,1,1,"nuclear inner membrane organization","BP"
"85","GO:0016076",0.0297663695385911,1,1,1,"snRNA catabolic process","BP"
"86","GO:0100002",0.0297730561485645,1,1,1,"negative regulation of protein kinase activity by protein phosphorylation","BP"
"87","GO:1903833",0.0297730561485645,1,1,1,"positive regulation of cellular response to amino acid starvation","BP"
"88","GO:1904803",0.0297730561485645,1,1,1,"regulation of translation involved in cellular response to UV","BP"
"89","GO:1990451",0.0297730561485645,1,1,1,"cellular stress response to acidic pH","BP"
"90","GO:1990625",0.0297730561485645,1,1,1,"negative regulation of cytoplasmic translational initiation in response to stress","BP"
"91","GO:0098507",0.0298322132329976,1,1,1,"polynucleotide 5' dephosphorylation","BP"
"92","GO:0019293",0.0298594695926478,1,1,1,"tyrosine biosynthetic process, by oxidation of phenylalanine","BP"
"93","GO:0042423",0.0298594695926478,1,1,1,"catecholamine biosynthetic process","BP"
"94","GO:0071932",0.0298662256391584,1,1,1,"replication fork reversal","BP"
"95","GO:0014822",0.0299036211625357,1,1,1,"detection of wounding","BP"
"96","GO:0048371",0.0299036211625357,1,1,1,"lateral mesodermal cell differentiation","BP"
"97","GO:0060461",0.0299036211625357,1,1,1,"right lung morphogenesis","BP"
"98","GO:0090131",0.0299036211625357,1,1,1,"mesenchyme migration","BP"
"99","GO:0014063",0.0299939653838998,1,1,1,"negative regulation of serotonin secretion","BP"
"100","GO:0006458",0.0300447721533167,1,1,1,"'de novo' protein folding","BP"
"101","GO:0048291",0.0300447721533167,1,1,1,"isotype switching to IgG isotypes","BP"
"102","GO:0071866",0.0300447721533167,1,1,1,"negative regulation of apoptotic process in bone marrow cell","BP"
"103","GO:0002138",0.0304934061973905,1,1,1,"retinoic acid biosynthetic process","BP"
"104","GO:0000002",0.0306559861796949,0.997806391135412,2,8,"mitochondrial genome maintenance","BP"
"105","GO:0016077",0.0306559881111584,1,1,1,"sno(s)RNA catabolic process","BP"
"106","GO:0035863",0.0306559881111584,1,1,1,"dITP catabolic process","BP"
"107","GO:0001933",0.0310967567951636,0.989598239331595,7,70,"negative regulation of protein phosphorylation","BP"
"108","GO:0015701",0.0312093446004351,0.997935508414888,2,6,"bicarbonate transport","BP"
"109","GO:1903670",0.0318279657864944,0.997612425836422,2,9,"regulation of sprouting angiogenesis","BP"
"110","GO:0035795",0.0320818978920613,1,1,1,"negative regulation of mitochondrial membrane permeability","BP"
"111","GO:0009786",0.0325364060122416,1,1,1,"regulation of asymmetric cell division","BP"
"112","GO:0021593",0.0325364060122416,1,1,1,"rhombomere morphogenesis","BP"
"113","GO:0021778",0.0325364060122416,1,1,1,"oligodendrocyte cell fate specification","BP"
"114","GO:0021905",0.0325364060122416,1,1,1,"forebrain-midbrain boundary formation","BP"
"115","GO:0098598",0.0325364060122416,1,1,1,"learned vocalization behavior or vocal learning","BP"
"116","GO:0120008",0.0325364060122416,1,1,1,"positive regulation of glutamatergic neuron differentiation","BP"
"117","GO:0071599",0.0328228607528448,0.997649324996459,2,7,"otic vesicle development","BP"
"118","GO:0006666",0.0341459952887466,1,1,1,"3-keto-sphinganine metabolic process","BP"
"119","GO:0018916",0.0342801193054975,1,1,1,"nitrobenzene metabolic process","BP"
"120","GO:0042632",0.0344001132430423,0.990911319705056,5,42,"cholesterol homeostasis","BP"
"121","GO:0051336",0.0348124440163925,0.992752342749494,4,22,"regulation of hydrolase activity","BP"
"122","GO:0051051",0.0350687567077072,0.994647143537824,3,18,"negative regulation of transport","BP"
"123","GO:0046469",0.0351703877459298,1,1,1,"platelet activating factor metabolic process","BP"
"124","GO:0090238",0.0351703877459298,1,1,1,"positive regulation of arachidonic acid secretion","BP"
"125","GO:0045008",0.0351948420124185,0.997211430232853,2,9,"depyrimidination","BP"
"126","GO:0046822",0.0352034634036267,0.997380486467726,2,7,"regulation of nucleocytoplasmic transport","BP"
"127","GO:1901879",0.0354867299403966,1,1,1,"regulation of protein depolymerization","BP"
"128","GO:0019682",0.0358980784758495,1,1,1,"glyceraldehyde-3-phosphate metabolic process","BP"
"129","GO:0060322",0.0360165340783948,0.99718636288898,2,8,"head development","BP"
"130","GO:0010526",0.0360229046871925,0.997285510208633,2,7,"negative regulation of transposition, RNA-mediated","BP"
"131","GO:0032870",0.0360848945306389,0.992108807249866,4,33,"cellular response to hormone stimulus","BP"
"132","GO:0007007",0.0370140194157068,0.997064888864398,2,8,"inner mitochondrial membrane organization","BP"
"133","GO:1903069",0.0375377310986221,1,1,1,"regulation of ER-associated ubiquitin-dependent protein catabolic process","BP"
"134","GO:0036123",0.0375412334514644,1,1,1,"histone H3-K9 dimethylation","BP"
"135","GO:0006281",0.0375731570773971,0.97981423871453,17,273,"DNA repair","BP"
"136","GO:0042462",0.0378265011522614,0.994051943802177,3,18,"eye photoreceptor cell development","BP"
"137","GO:0002175",0.0386623754731799,0.996860071794448,2,8,"protein localization to paranode region of axon","BP"
"138","GO:0000244",0.0389420209090955,0.996824824717398,2,8,"spliceosomal tri-snRNP complex assembly","BP"
"139","GO:0002687",0.0395152648748069,0.997024406836746,2,6,"positive regulation of leukocyte migration","BP"
"140","GO:0051770",0.0398618465122175,0.996619067457218,2,9,"positive regulation of nitric-oxide synthase biosynthetic process","BP"
"141","GO:1901076",0.0423291370247713,1,1,1,"positive regulation of engulfment of apoptotic cell","BP"
"142","GO:1904747",0.0423291370247713,1,1,1,"positive regulation of apoptotic process involved in development","BP"
"143","GO:0032700",0.0423328294705026,0.996513637762104,2,7,"negative regulation of interleukin-17 production","BP"
"144","GO:0006061",0.0427169703600878,1,1,1,"sorbitol biosynthetic process","BP"
"145","GO:0006062",0.0427169703600878,1,1,1,"sorbitol catabolic process","BP"
"146","GO:0051160",0.0427169703600878,1,1,1,"L-xylitol catabolic process","BP"
"147","GO:0080184",0.0435607240941853,1,1,1,"response to phenylpropanoid","BP"
"148","GO:0075509",0.0437468267101636,0.996014317430195,2,10,"endocytosis involved in viral entry into host cell","BP"
"149","GO:0014870",0.0438729019579316,1,1,1,"response to muscle inactivity","BP"
"150","GO:0052652",0.0439125572260395,1,1,1,"cyclic purine nucleotide metabolic process","BP"
"151","GO:1900176",0.045194731366547,1,1,1,"negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry","BP"
"152","GO:0022010",0.0455192490147244,0.995761060073691,2,10,"central nervous system myelination","BP"
"153","GO:0016082",0.0457704795857068,0.996063866914147,2,7,"synaptic vesicle priming","BP"
"154","GO:0002931",0.0470425017818481,0.988832406392913,4,32,"response to ischemia","BP"
"155","GO:0006606",0.0473098768189102,0.984298949643231,6,61,"protein import into nucleus","BP"
"156","GO:0120177",0.0473535868560606,1,1,1,"negative regulation of torso signaling pathway","BP"
"157","GO:0014066",0.048241403953763,0.995572820023096,2,8,"regulation of phosphatidylinositol 3-kinase signaling","BP"
"158","GO:0030330",0.048307688548879,0.995444631539132,2,9,"DNA damage response, signal transduction by p53 class mediator","BP"
"159","GO:0031331",0.048350025530162,0.995557303055721,2,8,"positive regulation of cellular catabolic process","BP"
"160","GO:1901053",0.048745463731809,1,1,1,"sarcosine catabolic process","BP"
"161","GO:0030393",0.04880971112552,1,1,1,"fructoselysine metabolic process","BP"
"162","GO:0036525",0.04880971112552,1,1,1,"protein deglycation","BP"
"163","GO:0002032",0.0491338012412334,1,1,1,"desensitization of G protein-coupled receptor signaling pathway by arrestin","BP"
"164","GO:0061144",0.049978736109426,1,1,1,"alveolar secondary septum development","BP"
"165","GO:0005634",0.000382905248492248,0.999741652493213,113,2120,"nucleus","CC"
"166","GO:0036019",0.00158015661307032,0.999945951931649,3,6,"endolysosome","CC"
"167","GO:0035355",0.00191120794348226,1,2,2,"Toll-like receptor 2-Toll-like receptor 6 protein complex","CC"
"168","GO:0042025",0.0023458245133701,0.999783279253745,4,19,"host cell nucleus","CC"
"169","GO:0016607",0.00380520428556371,0.998329440215186,19,233,"nuclear speck","CC"
"170","GO:0043240",0.0101045274316628,0.999118705587783,3,11,"Fanconi anaemia nuclear complex","CC"
"171","GO:0048787",0.0122820390807265,0.99882463551974,3,12,"presynaptic active zone membrane","CC"
"172","GO:0043232",0.013182051528396,0.994491730649554,13,151,"intracellular non-membrane-bounded organelle","CC"
"173","GO:0033180",0.015377243325285,0.999359567528496,2,5,"proton-transporting V-type ATPase, V1 domain","CC"
"174","GO:0000221",0.0153855929341156,0.999359034561659,2,5,"vacuolar proton-transporting V-type ATPase, V1 domain","CC"
"175","GO:0071204",0.018419450901456,0.999083316679925,2,6,"histone pre-mRNA 3'end processing complex","CC"
"176","GO:0072357",0.0231535737675572,0.998627247432563,2,7,"PTW/PP1 phosphatase complex","CC"
"177","GO:0030061",0.0264224707817987,0.998317905379113,2,7,"mitochondrial crista","CC"
"178","GO:0039621",0.0297663695385723,1,1,1,"T=13 icosahedral viral capsid","CC"
"179","GO:0039624",0.0297663695385723,1,1,1,"viral outer capsid","CC"
"180","GO:0044166",0.0297663695385723,1,1,1,"host cell endoplasmic reticulum lumen","CC"
"181","GO:0098026",0.0297663695385723,1,1,1,"virus tail, tube","CC"
"182","GO:0099144",0.0297663695385824,1,1,1,"anchored component of synaptic membrane","CC"
"183","GO:0009840",0.0298104107844118,1,1,1,"chloroplastic endopeptidase Clp complex","CC"
"184","GO:0046696",0.0300447721533167,1,1,1,"lipopolysaccharide receptor complex","CC"
"185","GO:0005674",0.0320497395396149,1,1,1,"transcription factor TFIIF complex","CC"
"186","GO:0036449",0.0366274722955451,0.997112185066693,2,8,"microtubule minus-end","CC"
"187","GO:0001726",0.0377920405034602,0.988162842502307,6,56,"ruffle","CC"
"188","GO:0033643",0.0385674077922517,0.993731385494934,3,23,"host cell part","CC"
"189","GO:0032433",0.0410013591274775,0.993444783921572,3,16,"filopodium tip","CC"
"190","GO:0014069",0.0417111089028595,0.978904315973594,14,193,"postsynaptic density","CC"
"191","GO:0009536",0.0475574676997196,0.991601999701098,3,23,"plastid","CC"
"192","GO:0071601",0.0479065887423482,1,1,1,"sphere organelle","CC"
"193","GO:0003676",5.56907849316399e-54,1,203,1712,"nucleic acid binding","MF"
"194","GO:0008270",2.97741259509267e-16,1,122,1486,"zinc ion binding","MF"
"195","GO:0016787",3.74123022691387e-14,1,86,986,"hydrolase activity","MF"
"196","GO:0004518",2.10480151601334e-13,1,34,223,"nuclease activity","MF"
"197","GO:0016740",1.7451138052813e-12,1,75,876,"transferase activity","MF"
"198","GO:0140640",2.17779556894038e-12,1,21,87,"catalytic activity, acting on a nucleic acid","MF"
"199","GO:0003964",5.34127162154351e-11,1,38,337,"RNA-directed DNA polymerase activity","MF"
"200","GO:1901363",9.76122850447045e-08,0.999999969855422,34,312,"heterocyclic compound binding","MF"
"201","GO:0097159",2.28049779046059e-07,0.999999926882059,34,323,"organic cyclic compound binding","MF"
"202","GO:0003824",7.67448322648496e-07,0.999999736308383,77,1193,"catalytic activity","MF"
"203","GO:0003677",1.98622164542367e-06,0.999999111377929,75,1193,"DNA binding","MF"
"204","GO:0004190",3.60316138283899e-06,0.999999340285446,14,94,"aspartic-type endopeptidase activity","MF"
"205","GO:0016779",0.000129125100719238,0.999959168698643,18,195,"nucleotidyltransferase activity","MF"
"206","GO:0046872",0.0018404120425498,0.998754730960606,87,1700,"metal ion binding","MF"
"207","GO:0042497",0.00191120794348226,1,2,2,"triacyl lipopeptide binding","MF"
"208","GO:0042498",0.00191120794348226,1,2,2,"diacyl lipopeptide binding","MF"
"209","GO:0008187",0.00265737594499365,1,2,2,"poly-pyrimidine tract binding","MF"
"210","GO:0005372",0.00319623618768244,1,2,2,"water transmembrane transporter activity","MF"
"211","GO:0015106",0.00319623618768244,1,2,2,"bicarbonate transmembrane transporter activity","MF"
"212","GO:0015252",0.00319623618768244,1,2,2,"proton channel activity","MF"
"213","GO:0046715",0.00319623618768244,1,2,2,"active borate transmembrane transporter activity","MF"
"214","GO:0035639",0.00405414849949105,0.999571689730094,4,17,"purine ribonucleoside triphosphate binding","MF"
"215","GO:0016684",0.00528272578355916,0.999922958786935,2,3,"oxidoreductase activity, acting on peroxide as acceptor","MF"
"216","GO:0003678",0.0055530875784779,0.998123742720345,11,119,"DNA helicase activity","MF"
"217","GO:0003887",0.0075095249331428,0.997890083607146,8,77,"DNA-directed DNA polymerase activity","MF"
"218","GO:0004602",0.00791045631010684,0.999356694423078,3,12,"glutathione peroxidase activity","MF"
"219","GO:0072345",0.00884204161283251,0.999830957337247,2,3,"NAADP-sensitive calcium-release channel activity","MF"
"220","GO:0060002",0.00929747361684289,0.999290059670427,3,8,"plus-end directed microfilament motor activity","MF"
"221","GO:0097157",0.0113437949844568,0.998946097709441,3,12,"pre-mRNA intronic binding","MF"
"222","GO:0004519",0.0128257550548703,0.995361480005776,10,133,"endonuclease activity","MF"
"223","GO:0004754",0.0158797091249764,0.999327215402996,2,5,"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity","MF"
"224","GO:0046983",0.015925600719879,0.992450887971026,16,246,"protein dimerization activity","MF"
"225","GO:0015631",0.0161997382807192,0.995857638966189,6,48,"tubulin binding","MF"
"226","GO:0009378",0.0241926228178605,0.998606244337599,2,6,"four-way junction helicase activity","MF"
"227","GO:0032405",0.0270398445975819,0.998474203449456,2,5,"MutLalpha complex binding","MF"
"228","GO:0015377",0.0279148576714891,0.998262258028403,2,6,"cation:chloride symporter activity","MF"
"229","GO:0052775",0.0297663695385723,1,1,1,"endo-1,3-alpha-L-rhamnosidase activity","MF"
"230","GO:0061598",0.0297663695385824,1,1,1,"molybdopterin adenylyltransferase activity","MF"
"231","GO:0008263",0.0297663695385835,1,1,1,"pyrimidine-specific mismatch base pair DNA N-glycosylase activity","MF"
"232","GO:0004351",0.029766890844407,1,1,1,"glutamate decarboxylase activity","MF"
"233","GO:0002039",0.0298429593408841,0.992395645165097,5,43,"p53 binding","MF"
"234","GO:0004510",0.0298594695926478,1,1,1,"tryptophan 5-monooxygenase activity","MF"
"235","GO:0004835",0.030408102525864,1,1,1,"tubulin-tyrosine ligase activity","MF"
"236","GO:0032555",0.0314588091339428,0.993440607447704,4,31,"purine ribonucleotide binding","MF"
"237","GO:0005452",0.0317433130938721,0.997880641976299,2,6,"solute:inorganic anion antiporter activity","MF"
"238","GO:0003729",0.0334238386404918,0.985248575721142,11,148,"mRNA binding","MF"
"239","GO:0047560",0.0341459952887466,1,1,1,"3-dehydrosphinganine reductase activity","MF"
"240","GO:0030507",0.034264948177029,0.992773396563571,4,26,"spectrin binding","MF"
"241","GO:0062101",0.0354867299403966,1,1,1,"peptidyl-aspartic acid 3-dioxygenase activity","MF"
"242","GO:0031491",0.0362817812561688,0.99442764855179,3,17,"nucleosome binding","MF"
"243","GO:0001888",0.0362834593219336,1,1,1,"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity","MF"
"244","GO:0042328",0.0362834593219336,1,1,1,"heparan sulfate N-acetylglucosaminyltransferase activity","MF"
"245","GO:0019905",0.0362977498634333,0.99027122815602,5,42,"syntaxin binding","MF"
"246","GO:0004523",0.0384557468673189,0.993756647920345,3,23,"RNA-DNA hybrid ribonuclease activity","MF"
"247","GO:0004745",0.0388349737128039,0.993670728195636,3,23,"NAD-retinol dehydrogenase activity","MF"
"248","GO:0017070",0.0400820536984775,0.99667964710729,2,8,"U6 snRNA binding","MF"
"249","GO:0070742",0.0417463880357556,0.996463457553264,2,8,"C2H2 zinc finger domain binding","MF"
"250","GO:0003939",0.0427169703600878,1,1,1,"L-iditol 2-dehydrogenase activity","MF"
"251","GO:0003876",0.0439125572260395,1,1,1,"AMP deaminase activity","MF"
"252","GO:0016422",0.0441717308961469,1,1,1,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","MF"
"253","GO:0019208",0.0443230033575872,0.996014739586454,2,9,"phosphatase regulator activity","MF"
"254","GO:0004527",0.0448436552804124,0.989379779424651,4,39,"exonuclease activity","MF"
"255","GO:0008821",0.0451941166027975,0.995807946683809,2,10,"crossover junction endodeoxyribonuclease activity","MF"
"256","GO:0008480",0.048745463731809,1,1,1,"sarcosine dehydrogenase activity","MF"
"257","GO:0102194",0.04880971112552,1,1,1,"protein-fructosamine 3-kinase activity","MF"
"258","GO:0031701",0.0491338012412334,1,1,1,"angiotensin receptor binding","MF"
"259","GO:0031955",0.0495256159340889,1,1,1,"short-chain fatty acid-CoA ligase activity","MF"
"260","GO:0098519",0.0026650831331592,0.999972744947441,2,3,NA,NA
"261","GO:0018166",0.030408102525864,1,1,1,NA,NA
