"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pver_gene_g1012",0.323917325623608,-0.313267690615781,1.03996103366136,-0.301230219667815,0.763238947416459,0.99748054652824
"Pver_gene_g10128",0.491981374939012,-0.473359138322814,1.20431585211751,-0.393052318866785,0.694280839728326,0.99748054652824
"Pver_gene_g1013",0.521416701697357,-0.973232856113405,2.75458854390426,-0.353313331774037,0.72385355191662,0.99748054652824
"Pver_gene_g10142",0.460635260432271,0.116979574965947,1.0096659335223,0.115859682972421,0.907763748773708,0.99748054652824
"Pver_gene_g10165",0.301800196950845,1.08551314297574,1.11599316605784,0.972687984112155,0.33070839899209,0.99748054652824
"Pver_gene_g10167",0.448674873664657,1.09307067040126,2.24349734266869,0.48721727884956,0.626104361716578,0.99748054652824
"Pver_gene_g10183",0.846658038101058,2.08170574708534,1.95331325173395,1.06573062218127,0.28654543079713,0.99748054652824
"Pver_gene_g10186",0.571839875568279,-1.09851464954155,1.72857380930067,-0.635503467442895,0.525100105975593,0.99748054652824
"Pver_gene_g10189",0.429048086220223,1.0556830904328,0.966158954840063,1.09265984147252,0.274543178015663,0.99748054652824
"Pver_gene_g10204",7.66580934051978,-0.379265647394659,0.308519821886625,-1.2293072291933,0.218956637853387,0.99748054652824
"Pver_gene_g10249",0.482172733179477,0.904748612960587,2.26776180046487,0.398961042899268,0.689921909427189,0.99748054652824
"Pver_gene_g10272",50.9331308319166,0.0972929622424542,0.122129053899134,0.796640595634255,0.425659793451011,0.99748054652824
"Pver_gene_g10295",0.963100295997921,-3.40237981678922,2.19251762104334,-1.55181412643341,0.120706704850323,0.99748054652824
"Pver_gene_g1030",0.367978811876945,0.291289258837498,1.13584124379267,0.256452440364692,0.797601499758441,0.99748054652824
"Pver_gene_g10305",7.2754471681714,-0.127572130374811,0.341145119718538,-0.373952675858485,0.708439525122303,0.99748054652824
"Pver_gene_g10306",1.80720817972079,0.703529466027526,0.501860368129288,1.4018430438131,0.160962121643151,0.99748054652824
"Pver_gene_g10311",8.94597896071657,-0.218241161957319,0.25986911737587,-0.83981184128801,0.401013893118615,0.99748054652824
"Pver_gene_g10319",0.308047693906681,1.87387977391523,2.97256750427803,0.630390990690169,0.528438803844685,0.99748054652824
"Pver_gene_g1032",0.534810100039743,-1.29854200756482,2.73191094890365,-0.47532369533712,0.634556272395719,0.99748054652824
"Pver_gene_g10321",0.549610678818423,-1.06456944256179,1.00951284563908,-1.05453778736996,0.291636769755003,0.99748054652824
"Pver_gene_g10325",0.732113575339491,-0.575642200609884,1.28376277078976,-0.448402316773645,0.653862870071041,0.99748054652824
"Pver_gene_g10340",0.671875154069035,1.39106059400462,1.08128521799623,1.28648812621562,0.198272760115365,0.99748054652824
"Pver_gene_g10348",0.299443448488418,-0.120908764897794,1.1165126593297,-0.108291441111273,0.913764511694274,0.99748054652824
"Pver_gene_g10350",2.78239834804367,0.993424528127421,0.844164191599373,1.1768143425336,0.239269616721519,0.99748054652824
"Pver_gene_g10358",0.489283065519409,-2.42782141502087,2.67412541322189,-0.907893624964935,0.363934426100536,0.99748054652824
"Pver_gene_g10369",0.525160478964659,-0.241792239018299,0.919080255895469,-0.263080658590276,0.792488411211054,0.99748054652824
"Pver_gene_g10371",0.426974057779619,-0.0995012748298474,1.29803626714666,-0.0766552347944567,0.938897817163291,0.99748054652824
"Pver_gene_g10373",6.3354474142286,0.0913014016560457,0.523022667271873,0.174564903911872,0.861421527700348,0.99748054652824
"Pver_gene_g10378",0.818260853584046,1.20399702802749,0.876117433024733,1.37424160579795,0.16936668812053,0.99748054652824
"Pver_gene_g10385",4.6706632924137,-0.590602590609305,0.614528004360973,-0.961067008204863,0.336518476827064,0.99748054652824
"Pver_gene_g1040",0.836096616504268,0.40207116386592,1.43166678770233,0.280841301425452,0.778832123941112,0.99748054652824
"Pver_gene_g10407",0.369255037731209,-1.32201884709136,1.44178255003188,-0.916933588259982,0.359177441898985,0.99748054652824
"Pver_gene_g10409",0.639258147412294,-1.36565035947269,1.96528744614527,-0.694885810292684,0.487126865905818,0.99748054652824
"Pver_gene_g1042",60.0767221881412,-0.348109060336581,0.590556111727499,-0.589459753990675,0.555552902406011,0.99748054652824
"Pver_gene_g10454",0.253232638591717,0.0714463646461722,2.33255166179256,0.030630131720755,0.975564511780462,0.99748054652824
"Pver_gene_g10455",0.651373691656547,1.58519479634697,0.825210010783574,1.9209592414442,0.0547368461525882,0.99748054652824
"Pver_gene_g10456",2.65978479854538,0.200096051619985,1.14968439312092,0.17404433148545,0.861830622377074,0.99748054652824
"Pver_gene_g10467",0.422547079467805,-1.21596294905886,0.960414957392136,-1.26608081194469,0.205484151526417,0.99748054652824
"Pver_gene_g10477",0.163087850479708,0.250065525624036,2.01774341459198,0.123933263176876,0.901368115759706,0.99748054652824
"Pver_gene_g10483",0.261604147842912,1.64150692518181,2.97912723196514,0.551002625053719,0.581631875065582,0.99748054652824
"Pver_gene_g10502",0.316282616006805,1.91745384232517,2.97144931006051,0.645292462446929,0.518737676411934,0.99748054652824
"Pver_gene_g10503",1.1174273025895,0.125788822960443,0.857670354439269,0.146663368168626,0.883397733835056,0.99748054652824
"Pver_gene_g10529",0.332979788540646,1.27218404496934,1.23295826148863,1.03181436444844,0.302159088768561,0.99748054652824
"Pver_gene_g10530",2.19650484863641,0.237091708874068,1.21587763811938,0.194996356081342,0.845395800293483,0.99748054652824
"Pver_gene_g10549",0.999341874946172,-0.171061652023368,0.643172224018445,-0.265965546451307,0.790265743561332,0.99748054652824
"Pver_gene_g10568",0.621520308249077,0.582552186409454,0.896395882519533,0.649882711165577,0.515767986602827,0.99748054652824
"Pver_gene_g10575",0.621170825846681,1.74889765204517,2.25193843226331,0.776618768519105,0.437383725016751,0.99748054652824
"Pver_gene_g10578",0.297265588084164,0.676006803523734,1.23924417410805,0.545499279034573,0.585410176247688,0.99748054652824
"Pver_gene_g10581",0.51616017753296,-0.0316058703891296,2.77865467072709,-0.0113745226141611,0.990924639714743,0.99748054652824
"Pver_gene_g10587",0.580665481279447,1.95115082832108,2.69995396669798,0.722660775845494,0.469888319333757,0.99748054652824
"Pver_gene_g10588",0.889839369681832,1.16821576053816,1.77724362762074,0.657318862975525,0.510975910133643,0.99748054652824
"Pver_gene_g10598",3.96998915872899,-0.477936942069878,0.631635413967306,-0.756665841561912,0.449250084278096,0.99748054652824
"Pver_gene_g106",1.09871420416863,-1.22392249251293,2.40344220229013,-0.509237331085685,0.610585879123761,0.99748054652824
"Pver_gene_g10600",0.0595533146873513,-0.368233048866053,2.98496996763546,-0.123362396559637,0.901820132777183,0.99748054652824
"Pver_gene_g10605",49.5852173329599,0.393429388926348,0.55299087704789,0.711457286649371,0.47680091042504,0.99748054652824
"Pver_gene_g10618",0.332204929822159,-0.719152678566125,1.62811684761264,-0.441708271504372,0.658700323388132,0.99748054652824
"Pver_gene_g10620",0.199570312510344,-1.13766026541387,2.975492420942,-0.382343526539281,0.702206573179967,0.99748054652824
"Pver_gene_g10641",0.385084990345802,0.0989305179821721,0.993875381326833,0.0995401635264362,0.920709400345958,0.99748054652824
"Pver_gene_g10643",0.387360874588517,2.20825540912245,2.96478338510732,0.74482858350291,0.456375352929003,0.99748054652824
"Pver_gene_g10650",3.49484264126798,0.374317702753273,0.617288968383776,0.606389749250395,0.544255973775045,0.99748054652824
"Pver_gene_g10653",0.453819245601836,-0.275478135839698,0.911134348049139,-0.302346340503499,0.762388055655594,0.99748054652824
"Pver_gene_g1066",0.634725843547004,0.29181125662316,0.95563487998943,0.305358524195337,0.760093107051276,0.99748054652824
"Pver_gene_g10663",0.633827609230491,-0.670303902915927,1.06074153979029,-0.6319201028447,0.527439086602255,0.99748054652824
"Pver_gene_g10675",0.529015890190876,-0.963366343299166,0.927530788274006,-1.0386354345087,0.298974319478616,0.99748054652824
"Pver_gene_g10676",0.96399795587425,0.43249600519607,0.812716989685169,0.532160654551606,0.594614730995491,0.99748054652824
"Pver_gene_g10678",0.301708090191084,-0.923559611353896,1.24130344662058,-0.74402404494104,0.456861928519,0.99748054652824
"Pver_gene_g10681",6.36172615605588,-0.280675856431553,0.393329877587988,-0.713588955287958,0.475481389115407,0.99748054652824
"Pver_gene_g10683",0.75108420445205,1.30070340627332,2.01700614221943,0.644868341770181,0.519012509046302,0.99748054652824
"Pver_gene_g10700",1.00142900785128,2.3803270226393,1.70978429140673,1.39217972384159,0.163867981150465,0.99748054652824
"Pver_gene_g10716",0.268313644297473,0.0714499723048945,1.2305949498534,0.0580613241695868,0.953699781237532,0.99748054652824
"Pver_gene_g10717",0.56612753951856,-0.40802249460422,0.805604422258008,-0.506479958812272,0.612519755283996,0.99748054652824
"Pver_gene_g10718",0.231179715344721,-0.533107143979268,1.62666767230226,-0.327729599018065,0.743116121519293,0.99748054652824
"Pver_gene_g10719",0.189245475561564,0.05770751225986,1.97655168964473,0.029196055211808,0.976708227379069,0.99748054652824
"Pver_gene_g10722",79.0749417233185,0.0331307442041421,0.0798293585583848,0.415019546723669,0.67812759396531,0.99748054652824
"Pver_gene_g10738",0.630476860731993,1.2716847547405,2.75740387935144,0.461189151238741,0.644662904440826,0.99748054652824
"Pver_gene_g10739",0,NA,NA,NA,NA,NA
"Pver_gene_g10742",0.756344159968459,0.771689131803505,1.24103956515979,0.621808646128175,0.534067700377568,0.99748054652824
"Pver_gene_g10745",0.480630234162453,0.540914459401546,1.68317788748067,0.321364998568968,0.74793380457975,0.99748054652824
"Pver_gene_g10748",1.49467049580622,1.18708942066993,1.12801390569038,1.05237126482355,0.292629247012074,0.99748054652824
"Pver_gene_g10750_g10752",0.575711632263804,-1.17187393823049,1.32718812172136,-0.882975004862594,0.377249776464373,0.99748054652824
"Pver_gene_g10761",1.51632067491381,-0.205997516189029,1.70977605835459,-0.12048216208342,0.904101209302879,0.99748054652824
"Pver_gene_g10766",0.581670272876092,-0.189914028939471,0.904535338879463,-0.209957555859273,0.833700800145079,0.99748054652824
"Pver_gene_g10776",1.20442620819454,-0.254223676630801,0.740768482699492,-0.343189110455085,0.731456196370711,0.99748054652824
"Pver_gene_g10781",1.50960487993539,1.80325543161216,1.82983848601147,0.985472458578975,0.324392053298365,0.99748054652824
"Pver_gene_g10786",0.675702717482844,0.133845025587289,2.00629385471086,0.0667125731721782,0.946810524668606,0.99748054652824
"Pver_gene_g10790",0.683437002716686,1.34532119391878,0.887328481860571,1.51614787693716,0.129481964436969,0.99748054652824
"Pver_gene_g10805",0.49972781717693,1.39369572160543,1.67630654204996,0.831408627625517,0.405742826796933,0.99748054652824
"Pver_gene_g10816",51.5042478896453,0.453244729983667,0.191049326601832,2.37239637556158,0.0176731197676417,0.99748054652824
"Pver_gene_g10817",0.30149414605205,0.676005024542024,1.62370593563738,0.416334638991548,0.677165148916083,0.99748054652824
"Pver_gene_g1082",0.797190270606081,1.11463987843957,1.00774220002938,1.10607641359772,0.268693446645236,0.99748054652824
"Pver_gene_g10828",0.569392997600709,-2.64449798050985,2.19010473263285,-1.20747557918417,0.227249044328233,0.99748054652824
"Pver_gene_g10829",0.413563459004064,-2.18666594659836,2.96591882415302,-0.737264259827747,0.460961662173038,0.99748054652824
"Pver_gene_g1083",0.701385739511072,0.937880747795934,1.76962236806385,0.529989202624101,0.596119417014572,0.99748054652824
"Pver_gene_g10838",0.837989159306371,-0.516720320638441,1.16740226617769,-0.442624051373727,0.658037685161163,0.99748054652824
"Pver_gene_g10845",0.352574979655043,-1.95623656583767,2.97070598660097,-0.658508978896279,0.510211129343475,0.99748054652824
"Pver_gene_g10849",3.62172332863728,1.12965943156455,0.816390981708135,1.38372355510464,0.166443118143401,0.99748054652824
"Pver_gene_g1085",4.87164324819585,-0.671810655717423,0.548138642526935,-1.22562177448457,0.220341039877676,0.99748054652824
"Pver_gene_g10861",0.13092395930414,-0.3544911512917,2.60641353856882,-0.136007255198018,0.891815545445161,0.99748054652824
"Pver_gene_g10870",17.5795074403169,0.369897263625901,0.927620288131141,0.398759350521673,0.690070531635458,0.99748054652824
"Pver_gene_g1089",0.29622753478697,-0.519366783231676,1.11800999271988,-0.464545743431299,0.642256794351959,0.99748054652824
"Pver_gene_g10901",0.829204328859975,2.29660774071212,1.47815935189039,1.55369428727358,0.120257356399191,0.99748054652824
"Pver_gene_g10903",0.533496800366589,1.19223257045695,2.73945566514926,0.435207835492382,0.663411575652652,0.99748054652824
"Pver_gene_g1091",2.57906252422067,0.394110561096946,0.605857087177809,0.650500868006321,0.51536874124116,0.99748054652824
"Pver_gene_g10917",0.195900744535787,0.0577086974606066,1.64897094632451,0.0349967945701148,0.972082296871615,0.99748054652824
"Pver_gene_g10918",0.404881751789061,0.507792534828689,0.94034826273214,0.540004756698673,0.589193752044949,0.99748054652824
"Pver_gene_g10920",21.4891048536565,-0.214031733784174,0.209543915629429,-1.02141707689897,0.307056878023841,0.99748054652824
"Pver_gene_g10922",0,NA,NA,NA,NA,NA
"Pver_gene_g10935",3.78101047699136,0.0486325191670965,0.473418712708794,0.102726229153115,0.918180255913009,0.99748054652824
"Pver_gene_g10939",0.610522325819279,-0.570204046414606,0.984587792618888,-0.579129713662131,0.562501652065087,0.99748054652824
"Pver_gene_g1094",7.16615996289805,0.0971258731489263,0.603058542546063,0.161055463602039,0.872049717131583,0.99748054652824
"Pver_gene_g10943",0.231938233314974,-0.533106992450264,1.40056844137872,-0.380636159362175,0.703473246226689,0.99748054652824
"Pver_gene_g10947",1.33039467747256,-1.47935564666158,1.6391908417011,-0.902491405531735,0.366795884881765,0.99748054652824
"Pver_gene_g10963",55.1012414771893,0.118251066172453,0.558774236758752,0.21162583811735,0.832398949954881,0.99748054652824
"Pver_gene_g10968",0.952734926316647,-0.351401900015039,0.870252530410795,-0.403793022985137,0.686364927509803,0.99748054652824
"Pver_gene_g10975",0.293852506361732,0.27754924637691,1.11913034059347,0.248004397977208,0.804131003994982,0.99748054652824
"Pver_gene_g1099",0.724752239487298,-1.35979920147126,2.34017957648529,-0.581066177627932,0.561195852766893,0.99748054652824
"Pver_gene_g10997",66.4729076622709,0.00237640678359326,0.118231967698041,0.0200995283243741,0.983963976412803,0.99748054652824
"Pver_gene_g11013",3.95669532248936,0.0719974263500701,1.1843962471285,0.0607882932123634,0.95152781374286,0.99748054652824
"Pver_gene_g11015",6.017908788994,0.182889068046836,0.402932870127269,0.45389463507673,0.649904665163041,0.99748054652824
"Pver_gene_g11018",0.43296495213525,-1.61740674813247,2.24174443680491,-0.721494708129045,0.470605195366559,0.99748054652824
"Pver_gene_g11023",87.2042098219409,0.0213263128993291,0.0748666016774677,0.28485749882444,0.775753318519002,0.99748054652824
"Pver_gene_g11024",0.750584310474697,-1.00565203569903,1.11942101329431,-0.898368016819269,0.368989381739821,0.99748054652824
"Pver_gene_g11025",0.569443610791275,0.359705575494007,2.7903765013222,0.128909333677217,0.897429391089335,0.99748054652824
"Pver_gene_g11028",0.364120338020505,0.291289459797265,1.04784244105634,0.277989751497003,0.781020225933231,0.99748054652824
"Pver_gene_g11029",0.228557608105886,0.263808328932213,1.40404769677946,0.187891287124593,0.850961872965871,0.99748054652824
"Pver_gene_g11030",1.39206189337867,-0.052188705899638,0.691188310212419,-0.0755057704659373,0.93981230647733,0.99748054652824
"Pver_gene_g1104",1.01774714662752,1.19029000940351,0.77245345738587,1.54092133062835,0.12333593368636,0.99748054652824
"Pver_gene_g11041",0.454120391346723,-1.68361261031651,1.910259821329,-0.88135267858233,0.378126961954149,0.99748054652824
"Pver_gene_g11042",0,NA,NA,NA,NA,NA
"Pver_gene_g11044",0.509045497901116,-2.48632503605516,2.66306014161902,-0.933634579707082,0.350492421545407,0.99748054652824
"Pver_gene_g1105",0.253009278685421,-0.327008400114595,1.62834973660112,-0.200821968870868,0.840837784188278,0.99748054652824
"Pver_gene_g11050",10.4515687322158,-0.145618137142816,0.195457244795887,-0.745012738181605,0.456264019306594,0.99748054652824
"Pver_gene_g11051",2.22498714311874,-1.69470128396327,0.99462936206191,-1.70385205645858,0.0884087298227848,0.99748054652824
"Pver_gene_g11055",0.783681768384392,-0.114224456738618,1.00354866365322,-0.113820545904377,0.909380051160199,0.99748054652824
"Pver_gene_g1106",0.459205943327128,0.50284363194794,0.902243781248691,0.557325683366875,0.577304930977251,0.99748054652824
"Pver_gene_g11061",0.361659714452736,1.0761086368858,1.03106337077039,1.04368816446437,0.296629687448291,0.99748054652824
"Pver_gene_g11067",0.919814899864005,-0.299287167362992,0.676267539245193,-0.442557346012847,0.658085942634645,0.99748054652824
"Pver_gene_g11069",0.337162819640055,0.085189627272232,1.4183516871521,0.0600624147338831,0.952105924591293,0.99748054652824
"Pver_gene_g1107",0.282780802475009,-0.120908961772606,1.24793090072735,-0.0968875453778206,0.922815699620473,0.99748054652824
"Pver_gene_g11072",0.229346907773828,0.662265994599587,1.40322909670313,0.471958567674782,0.636956362358891,0.99748054652824
"Pver_gene_g11079",0.0648474898783407,0.0302212037291186,2.98496996763546,0.010124458221286,0.991921989104597,0.99748054652824
"Pver_gene_g1108",0.713044283583932,-0.131985370949652,0.817608723209933,-0.161428525898645,0.871755900881568,0.99748054652824
"Pver_gene_g11096",1.14333875249749,-0.835470540514051,0.661657248423157,-1.26269385320741,0.206699223923636,0.99748054652824
"Pver_gene_g11097",2.93057548770708,-0.35727751797445,0.845813980611926,-0.422406730278883,0.672728166231696,0.99748054652824
"Pver_gene_g11099",1.06056748274741,0.840656386362506,0.943155539639858,0.891323171025967,0.372755821419246,0.99748054652824
"Pver_gene_g11100",0.33372724267276,-0.313267854503128,1.24578067775742,-0.251463086638214,0.801456098029869,0.99748054652824
"Pver_gene_g11103",0.362279933835653,0.291289459448057,1.04800176560428,0.277947489220211,0.781052668464546,0.99748054652824
"Pver_gene_g11108",0.230990580633967,0.263806243328194,1.92445496253521,0.137081016944488,0.890966757094631,0.99748054652824
"Pver_gene_g1111",0.660990404395766,1.587513282719,2.27465950920589,0.697912490328372,0.485231922669747,0.99748054652824
"Pver_gene_g11110",0.709147705824115,0.351092395949487,1.75193154168968,0.200403033791418,0.841165386994768,0.99748054652824
"Pver_gene_g11111",1.31209430177332,-0.475833108395878,0.548307394308995,-0.867821797288631,0.385491895389024,0.99748054652824
"Pver_gene_g11138",1.00853304687985,3.11344308184812,1.63407150629813,1.90532854275233,0.0567373774543583,0.99748054652824
"Pver_gene_g11140_g11142",0.665095353799903,-0.0560317164416791,2.34426922547512,-0.0239015706185892,0.9809311214694,0.99748054652824
"Pver_gene_g1115",0.099692517873889,-0.560589846279942,2.98496996763546,-0.187804183076593,0.851030156497502,0.99748054652824
"Pver_gene_g11157",8.65768582276865,0.118997207024741,0.480189077162285,0.247813231671084,0.804278916810756,0.99748054652824
"Pver_gene_g11158",14.6661601971519,-0.81298578720947,0.455018265578828,-1.78671022398468,0.0739843357738429,0.99748054652824
"Pver_gene_g11172",0.405392358110948,0.0989305954058939,0.9412705321806,0.105103253553158,0.916293877643612,0.99748054652824
"Pver_gene_g11182",0.568964204787421,1.28681436290292,0.916814197654137,1.40357159192725,0.16044645941591,0.99748054652824
"Pver_gene_g11184",0.228224551089485,0.662265989053411,1.40439427769749,0.471566994803768,0.637235889728837,0.99748054652824
"Pver_gene_g11200",0.609899687907753,-0.966354745477082,0.967155114569464,-0.999172450126847,0.317711159258599,0.99748054652824
"Pver_gene_g11217",3.50943870612819,-0.130047123061701,0.377684720275752,-0.344327202240937,0.730600229193029,0.99748054652824
"Pver_gene_g11218",18.6686116928429,-0.660550315148831,0.379551912043552,-1.74034247803509,0.0817988994217384,0.99748054652824
"Pver_gene_g11234",0.865451603684258,0.124172204656656,2.39349281073882,0.0518790798533156,0.958625043683,0.99748054652824
"Pver_gene_g11237",0.741838583253959,-3.02895872809359,2.18121270182922,-1.3886581191983,0.164936735158269,0.99748054652824
"Pver_gene_g11240",8.74985291097993,-0.0373616554714509,0.32978381546852,-0.113291355485022,0.909799570441291,0.99748054652824
"Pver_gene_g11244",1.48692497596538,-0.440042661803865,1.89445751424313,-0.232278981447452,0.816321336414014,0.99748054652824
"Pver_gene_g11248",0.229393745895741,-0.134649331104412,1.40318064094266,-0.0959600832391438,0.923552275169198,0.99748054652824
"Pver_gene_g11257",0.354711996946898,0.694818150250698,2.27451871197679,0.305479197243811,0.760001211454387,0.99748054652824
"Pver_gene_g11277",5.68359875304642,0.136098493451475,0.273553492839033,0.497520583776862,0.618821991236098,0.99748054652824
"Pver_gene_g11285",0.0865292072267709,-0.560589846279942,2.98496996763546,-0.187804183076593,0.851030156497502,0.99748054652824
"Pver_gene_g11287",0.395900462875865,0.897687829044476,2.75878631918101,0.325392301246068,0.744884181484681,0.99748054652824
"Pver_gene_g11291",0.558536891243387,-1.10374504127169,2.29101180864024,-0.481771869140555,0.629968015084728,0.99748054652824
"Pver_gene_g11302",0.357605386392863,-0.107169159574048,1.43217668237066,-0.0748295659978575,0.940350317494046,0.99748054652824
"Pver_gene_g11306",5.0332405570139,-0.146662802027642,0.336643742808263,-0.435661749730409,0.663082161695507,0.99748054652824
"Pver_gene_g11328",0.791487594497821,1.39229426558582,0.842004963001432,1.65354638839992,0.0982197133483798,0.99748054652824
"Pver_gene_g11329",0.467827801721998,-0.675271212679456,1.09455424649911,-0.616937182272407,0.537276160510853,0.99748054652824
"Pver_gene_g1133",0.958923028775717,0.0454119110308863,0.890056700884061,0.0510213686226735,0.959308493023617,0.99748054652824
"Pver_gene_g11330",0.265154605860017,-0.327008382065948,1.61533355866922,-0.20244015875913,0.839572636112407,0.99748054652824
"Pver_gene_g11331",2.03625504226505,0.348492174373461,0.609572265532973,0.571699524532601,0.567525556614159,0.99748054652824
"Pver_gene_g11333",0.651485494855317,0.207299063093817,2.34076267628986,0.088560478682268,0.929431218065187,0.99748054652824
"Pver_gene_g11345",0.633456580819585,-1.30492407065643,0.954284561770683,-1.36743705487086,0.171488354379247,0.99748054652824
"Pver_gene_g11349",1.61554901671217,0.574540080616418,0.981376653923186,0.58544298799,0.558249890829734,0.99748054652824
"Pver_gene_g11353",14.0275375231279,-0.187984852567225,0.300035662557502,-0.626541694960004,0.530959697606745,0.99748054652824
"Pver_gene_g11359",0.363430622500213,-1.29529405582997,1.24300691318238,-1.0420650457315,0.297381522964441,0.99748054652824
"Pver_gene_g11360",10.8182314404674,0.0295195916375646,0.287709977712521,0.102601904432597,0.918278931300454,0.99748054652824
"Pver_gene_g11363",0.397030922672875,0.496702206506464,0.988392680836487,0.502535294055496,0.615291032112408,0.99748054652824
"Pver_gene_g11365",9.55213330678928,-1.42731616239984,0.560267246894588,-2.54756309655984,0.0108478234050779,0.99748054652824
"Pver_gene_g11369",0.92103877251256,0.531115288003272,0.735351097738955,0.722260821580789,0.470134135519367,0.99748054652824
"Pver_gene_g1138",0.983026893949131,-1.10567265778775,1.16221597956002,-0.95134869700064,0.341427394284984,0.99748054652824
"Pver_gene_g11380",1.48489812067541,-2.83593835024723,1.56446194439402,-1.81272440688591,0.0698743381301682,0.99748054652824
"Pver_gene_g11381",0.474448905895197,0.512497443173259,1.17624048842078,0.435708044586476,0.66304856832177,0.99748054652824
"Pver_gene_g11390",0.489451516026487,0.984061811656618,1.3034496057041,0.754967286307202,0.450268611105266,0.99748054652824
"Pver_gene_g11394",0.566747353486978,-0.821767663568147,1.19591240403113,-0.687147035851596,0.49199007646738,0.99748054652824
"Pver_gene_g11398",0.195413589700824,-0.340749171529154,1.96298915025278,-0.17358688482067,0.862190139930853,0.99748054652824
"Pver_gene_g11406",0.303410755690033,0.277548937482218,1.23573779856107,0.224601802911106,0.822289062202693,0.99748054652824
"Pver_gene_g11411",0.974625265218145,0.497659322886114,0.743878010892185,0.669006632269229,0.503491247239683,0.99748054652824
"Pver_gene_g11418",1.04637594450027,-1.09328487504764,0.970752352942025,-1.1262242854568,0.260070596520651,0.99748054652824
"Pver_gene_g11419",1.61947459413507,0.0625492482195961,0.738248674583063,0.0847265296546881,0.932478804183883,0.99748054652824
"Pver_gene_g11428",0.262990114243979,0.0714499641037996,1.23421623464904,0.0578909611605595,0.953835482997628,0.99748054652824
"Pver_gene_g11435",0.426990596167241,0.309852501845697,0.949061189952628,0.326483165812694,0.744058823889453,0.99748054652824
"Pver_gene_g11446",0.196360875217833,0.85462105542434,1.96097847743874,0.43581358248285,0.662971988394262,0.99748054652824
"Pver_gene_g11456",0.277092467489453,1.7198447789989,2.97679847699745,0.57774981823211,0.563433039475004,0.99748054652824
"Pver_gene_g11460",0.623001520183819,0.201499156697344,1.3411338936034,0.150245368980982,0.880571032841027,0.99748054652824
"Pver_gene_g11478",1.89090613802121,0.273877025296391,0.605923339273978,0.451999465187383,0.651269367721744,0.99748054652824
"Pver_gene_g11481",1.03493902958769,-1.2490677298051,0.774942709667156,-1.61181944706801,0.107001235074513,0.99748054652824
"Pver_gene_g11485",9.13722599487646,0.136499170921194,0.232234178719194,0.587765210418239,0.556689898373151,0.99748054652824
"Pver_gene_g11490",0.396095889858311,0.505552411621822,0.990495916986999,0.510403327213774,0.609768926367225,0.99748054652824
"Pver_gene_g11493",0.217077570661143,-0.134649357684356,1.41640746133297,-0.0950639991388062,0.92426399305832,0.99748054652824
"Pver_gene_g11496",1.49397068105621,0.540995143371261,2.15224554179701,0.251363114879337,0.801533382428642,0.99748054652824
