"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"408","GO:0001540",0.00667232523676928,0.999416315774608,3,46,"amyloid-beta binding","MF"
"15936","GO:1904659",0.00687834214862018,0.999754327279463,2,14,"glucose transmembrane transport","BP"
"4720","GO:0015464",0.00741485330523134,0.999724662552886,2,14,"acetylcholine receptor activity","MF"
"11379","GO:0051606",0.00754650614715909,0.999311144179503,3,44,"detection of stimulus","BP"
"7245","GO:0032918",0.00804417815839422,1,1,1,"spermidine acetylation","BP"
"7246","GO:0032919",0.00804417815839422,1,1,1,"spermine acetylation","BP"
"7247","GO:0032920",0.00804417815839422,1,1,1,"putrescine acetylation","BP"
"10043","GO:0046204",0.00804417815839422,1,1,1,"nor-spermidine metabolic process","BP"
"13561","GO:0080103",0.00821748016785105,1,1,1,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF"
"13562","GO:0080107",0.00821748016785105,1,1,1,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF"
"12620","GO:0070207",0.00840694067561908,0.999657684731146,2,18,"protein homotrimerization","BP"
"9932","GO:0045886",0.00843509089114696,0.999655942144234,2,18,"negative regulation of synaptic growth at neuromuscular junction","BP"
"2018","GO:0005602",0.00852221582144031,1,1,1,"complement component C1 complex","CC"
"5891","GO:0021858",0.00864539437111826,1,1,1,"GABAergic neuron differentiation in basal ganglia","BP"
"11473","GO:0051879",0.00907364330420847,0.999110988371564,3,48,"Hsp90 protein binding","MF"
"15680","GO:1903638",0.00927129937626578,1,1,1,"positive regulation of protein insertion into mitochondrial outer membrane","BP"
"112","GO:0000254",0.00927985046564355,1,1,1,"C-4 methylsterol oxidase activity","MF"
"1406","GO:0004307",0.00930573806920421,1,1,1,"ethanolaminephosphotransferase activity","MF"
"16392","GO:1990468",0.00949503201171554,1,1,1,"NuA3b histone acetyltransferase complex","CC"
"4505","GO:0014056",0.00949745035750799,1,1,1,"regulation of acetylcholine secretion, neurotransmission","BP"
"6796","GO:0031752",0.00954512041495542,1,1,1,"D5 dopamine receptor binding","MF"
"12574","GO:0070093",0.00957361648791765,1,1,1,"negative regulation of glucagon secretion","BP"
"16432","GO:1990680",0.00957361648791765,1,1,1,"response to melanocyte-stimulating hormone","BP"
"15075","GO:1901299",0.00969370417261411,1,1,1,"negative regulation of hydrogen peroxide-mediated programmed cell death","BP"
"10805","GO:0048857",0.00982376510922541,1,1,1,"neural nucleus development","BP"
"15814","GO:1904146",0.00982534157710186,1,1,1,"positive regulation of meiotic cell cycle process involved in oocyte maturation","BP"
"15317","GO:1902440",0.00987305292266575,1,1,1,"protein localization to mitotic spindle pole body","BP"
"16471","GO:1990811",0.00987305292266575,1,1,1,"MWP complex","CC"
"15386","GO:1902680",0.00988215129343921,1,1,1,"positive regulation of RNA biosynthetic process","BP"
"12420","GO:0061770",0.00989190501203163,1,1,1,"translation elongation factor binding","MF"
"13527","GO:0072738",0.00989190501203163,1,1,1,"cellular response to diamide","BP"
"15219","GO:1901989",0.00989190501203163,1,1,1,"positive regulation of cell cycle phase transition","BP"
"4273","GO:0010597",0.00989191193072672,1,1,1,"green leaf volatile biosynthetic process","BP"
"13995","GO:0097211",0.00989191224986046,1,1,1,"cellular response to gonadotropin-releasing hormone","BP"
"14586","GO:0106070",0.00989191224986046,1,1,1,"regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP"
"15572","GO:1903306",0.00989191224986046,1,1,1,"negative regulation of regulated secretory pathway","BP"
"11951","GO:0060502",0.00989191224986339,1,1,1,"epithelial cell proliferation involved in lung morphogenesis","BP"
"1510","GO:0004463",0.0098919122498644,1,1,1,"leukotriene-A4 hydrolase activity","MF"
"1439","GO:0004350",0.00989191224986444,1,1,1,"glutamate-5-semialdehyde dehydrogenase activity","MF"
"2184","GO:0005899",0.00989191224986444,1,1,1,"insulin receptor complex","CC"
"2601","GO:0006592",0.00989191224986444,1,1,1,"ornithine biosynthetic process","BP"
"4525","GO:0014728",0.00989191224986444,1,1,1,"regulation of the force of skeletal muscle contraction","BP"
"6686","GO:0031449",0.00989191224986444,1,1,1,"regulation of slow-twitch skeletal muscle fiber contraction","BP"
"6849","GO:0031995",0.00989191224986444,1,1,1,"insulin-like growth factor II binding","MF"
"16609","GO:2000194",0.00989191224986444,1,1,1,"regulation of female gonad development","BP"
"2054","GO:0005680",0.0111331165716247,0.999472787798747,2,19,"anaphase-promoting complex","CC"
"2797","GO:0006911",0.0115696257888349,0.999441002921551,2,19,"phagocytosis, engulfment","BP"
"333","GO:0000978",0.0117728908794522,0.996681622516436,7,301,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF"
"2643","GO:0006654",0.0124322680780187,0.999373619312493,2,20,"phosphatidic acid biosynthetic process","BP"
"5663","GO:0019761",0.0124913479342755,0.999960930571622,1,2,"glucosinolate biosynthetic process","BP"
"1326","GO:0004089",0.0126983456547531,0.999355860324623,2,19,"carbonate dehydratase activity","MF"
"7753","GO:0034622",0.0127561829159979,0.999346066351424,2,21,"cellular protein-containing complex assembly","BP"
"1177","GO:0003865",0.0128189022062403,0.999958847875254,1,2,"3-oxo-5-alpha-steroid 4-dehydrogenase activity","MF"
"9413","GO:0044179",0.0129923802754417,0.999321072755291,2,24,"hemolysis in other organism","BP"
"1675","GO:0004708",0.0132643105243842,0.999305964827535,2,21,"MAP kinase kinase activity","MF"
"970","GO:0003143",0.0137073682901894,0.998424548533405,3,60,"embryonic heart tube morphogenesis","BP"
"8082","GO:0035507",0.0139962147597791,0.999950912461227,1,2,"regulation of myosin-light-chain-phosphatase activity","BP"
"6901","GO:0032099",0.0142887953088749,0.999948831131999,1,2,"negative regulation of appetite","BP"
"4061","GO:0009954",0.0143263625924656,0.999222497335607,2,20,"proximal/distal pattern formation","BP"
"5786","GO:0021544",0.0146251283908062,0.999946384774423,1,2,"subpallium development","BP"
"10783","GO:0048814",0.0146778707779525,0.999193214415194,2,20,"regulation of dendrite morphogenesis","BP"
"2915","GO:0007141",0.0149056723496495,0.999174035348121,2,20,"male meiosis I","BP"
"2931","GO:0007166",0.0151936091561298,0.995503254677372,7,281,"cell surface receptor signaling pathway","BP"
"13396","GO:0072196",0.0153479755182938,0.999940932245999,1,2,"proximal/distal pattern formation involved in pronephric nephron development","BP"
"7450","GO:0033557",0.0155566969080404,0.999939308326292,1,2,"Slx1-Slx4 complex","CC"
"11064","GO:0050909",0.0157695777856112,0.999090397087442,2,23,"sensory perception of taste","BP"
"3026","GO:0007310",0.0160281561786426,0.99993555851234,1,2,"oocyte dorsal/ventral axis specification","BP"
"3443","GO:0008470",0.0160713676094626,0.999935209155713,1,2,"isovaleryl-CoA dehydrogenase activity","MF"
"6250","GO:0030427",0.0162521564314761,0.999933737184611,1,2,"site of polarized growth","CC"
"302","GO:0000910",0.0162961395722762,0.9999333765555,1,2,"cytokinesis","BP"
"14363","GO:0098981",0.0164055230544259,0.999040194903775,2,21,"cholinergic synapse","CC"
"8944","GO:0042802",0.0164145839891849,0.991536910343468,20,1448,"identical protein binding","MF"
"4487","GO:0014032",0.0165286290628434,0.999025798943712,2,22,"neural crest cell development","BP"
"3720","GO:0009087",0.0177210678420139,0.999921158970258,1,2,"methionine catabolic process","BP"
"6003","GO:0022857",0.0177815709853677,0.994566737350895,7,308,"transmembrane transporter activity","MF"
"1370","GO:0004145",0.0178568879868916,0.999919940275074,1,2,"diamine N-acetyltransferase activity","MF"
"9167","GO:0043326",0.0180469364763027,0.999918219162472,1,2,"chemotaxis to folate","BP"
"2935","GO:0007171",0.0182694174142019,0.999916180863645,1,2,"activation of transmembrane receptor protein tyrosine kinase activity","BP"
"15682","GO:1903645",0.0185761747600404,0.999913328916562,1,2,"negative regulation of chaperone-mediated protein folding","BP"
"12273","GO:0061371",0.0186071730508629,0.997596828044406,3,66,"determination of heart left/right asymmetry","BP"
"6742","GO:0031584",0.0186437447221119,0.999912694240342,1,2,"activation of phospholipase D activity","BP"
"12208","GO:0061122",0.0186889627553225,0.999912268207528,1,2,"positive regulation of positive chemotaxis to cAMP","BP"
"1108","GO:0003428",0.0190454888289534,0.999908872437211,1,2,"chondrocyte intercalation involved in growth plate cartilage morphogenesis","BP"
"9831","GO:0045654",0.0190803934718408,0.999908536485339,1,2,"positive regulation of megakaryocyte differentiation","BP"
"10053","GO:0046321",0.0193712669701054,0.999905712596498,1,2,"positive regulation of fatty acid oxidation","BP"
"3861","GO:0009408",0.0195641352101686,0.997422062825414,3,69,"response to heat","BP"
"405","GO:0001535",0.0195672117642279,0.999903785861075,1,2,"radial spoke head","CC"
"14728","GO:0120221",0.0195672117642279,0.999903785861075,1,2,"maintenance of ciliary planar beating movement pattern","BP"
"16095","GO:1905199",0.0195672117642279,0.999903785861075,1,2,"manchette disassembly","BP"
"1242","GO:0003963",0.0196744467718901,0.999902723080058,1,2,"RNA-3'-phosphate cyclase activity","MF"
"15123","GO:1901570",0.0196756331306769,0.999902711289359,1,2,"fatty acid derivative biosynthetic process","BP"
"13705","GO:0090170",0.0196793117782077,0.999902674724307,1,2,"regulation of Golgi inheritance","BP"
"7700","GO:0034455",0.019682263068846,0.999902645384027,1,2,"t-UTP complex","CC"
"3975","GO:0009738",0.0196848806964317,0.999902619357123,1,2,"abscisic acid-activated signaling pathway","BP"
"4232","GO:0010496",0.0196848806964317,0.999902619357123,1,2,"intercellular transport","BP"
"10660","GO:0048581",0.0196848806964317,0.999902619357123,1,2,"negative regulation of post-embryonic development","BP"
"13579","GO:0080168",0.0196848806964317,0.999902619357123,1,2,"abscisic acid transport","BP"
"16859","GO:2001033",0.0196864215084961,0.999902604035285,1,2,"negative regulation of double-strand break repair via nonhomologous end joining","BP"
"1438","GO:0004349",0.0196864284305752,0.999902603966449,1,2,"glutamate 5-kinase activity","MF"
"5742","GO:0019954",0.0196864286750584,0.999902603964017,1,2,"asexual reproduction","BP"
"4397","GO:0010856",0.0196864286750587,0.999902603964017,1,2,"adenylate cyclase activator activity","MF"
"6166","GO:0030250",0.0196864286750587,0.999902603964017,1,2,"guanylate cyclase activator activity","MF"
"4253","GO:0010560",0.0196864286750615,0.999902603964017,1,2,"positive regulation of glycoprotein biosynthetic process","BP"
"9125","GO:0043243",0.0196864286750615,0.999902603964017,1,2,"positive regulation of protein-containing complex disassembly","BP"
"9208","GO:0043423",0.0196864286750615,0.999902603964017,1,2,"3-phosphoinositide-dependent protein kinase binding","MF"
"11904","GO:0060417",0.0196864286750615,0.999902603964017,1,2,"yolk","CC"
"15316","GO:1902438",0.0196864286750615,0.999902603964017,1,2,"response to vanadate(3-)","BP"
"16631","GO:2000252",0.0196864286750615,0.999902603964017,1,2,"negative regulation of feeding behavior","BP"
"6848","GO:0031994",0.0196864286750615,0.999902603964017,1,2,"insulin-like growth factor I binding","MF"
"5491","GO:0019087",0.0196864286750617,0.999902603964017,1,2,"transformation of host cell by virus","BP"
"5834","GO:0021688",0.0196864286750624,0.999902603964017,1,2,"cerebellar molecular layer formation","BP"
"13932","GO:0097102",0.0196864286750624,0.999902603964017,1,2,"endothelial tip cell fate specification","BP"
"11305","GO:0051425",0.0196864286750625,0.999902603964017,1,2,"PTB domain binding","MF"
"11814","GO:0060267",0.0196864286750625,0.999902603964017,1,2,"positive regulation of respiratory burst","BP"
"16268","GO:1990048",0.0196864286750625,0.999902603964017,1,2,"anterograde neuronal dense core vesicle transport","BP"
"16269","GO:1990049",0.0196864286750625,0.999902603964017,1,2,"retrograde neuronal dense core vesicle transport","BP"
"1431","GO:0004340",0.0200448915864852,0.999865493810792,1,3,"glucokinase activity","MF"
"6048","GO:0030049",0.0203953832079421,0.999860726796621,1,3,"muscle filament sliding","BP"
"11790","GO:0060217",0.0206465248893091,0.999857259507227,1,3,"hemangioblast cell differentiation","BP"
"8262","GO:0035915",0.0211670087524286,0.999849936617792,1,3,"pore formation in membrane of other organism","BP"
"3043","GO:0007350",0.0217917606163134,0.999840902460813,1,3,"blastoderm segmentation","BP"
"3619","GO:0008865",0.0219100540561992,0.999839161864217,1,3,"fructokinase activity","MF"
"12284","GO:0061408",0.0223879615360345,0.999832032434567,1,3,"positive regulation of transcription from RNA polymerase II promoter in response to heat stress","BP"
"5691","GO:0019835",0.0228357126234159,0.99835847783495,2,36,"cytolysis","BP"
"11315","GO:0051446",0.0228584397144987,0.999824861249237,1,3,"positive regulation of meiotic cell cycle","BP"
"2182","GO:0005892",0.0229195224087198,0.998376094739126,2,26,"acetylcholine-gated channel complex","CC"
"7620","GO:0034219",0.0238571793955853,0.999809135881149,1,3,"carbohydrate transmembrane transport","BP"
"16391","GO:1990467",0.0247558250625274,0.999794402274731,1,3,"NuA3a histone acetyltransferase complex","CC"
"5900","GO:0021879",0.0248022240598559,0.999793626508984,1,3,"forebrain neuron differentiation","BP"
"1324","GO:0004085",0.0248086594715024,0.999793518795778,1,3,"butyryl-CoA dehydrogenase activity","MF"
"1473","GO:0004396",0.0248168699824325,0.999793381330449,1,3,"hexokinase activity","MF"
"6762","GO:0031638",0.0254616389335793,0.998087759778481,2,27,"zymogen activation","BP"
"4285","GO:0010629",0.025839047181367,0.992367717717766,6,264,"negative regulation of gene expression","BP"
"10168","GO:0046627",0.0259445335684638,0.998027828433196,2,28,"negative regulation of insulin receptor signaling pathway","BP"
"10697","GO:0048646",0.0261925141048514,0.994587718322008,4,123,"anatomical structure formation involved in morphogenesis","BP"
"1643","GO:0004657",0.0268704835106488,0.999757544319139,1,3,"proline dehydrogenase activity","MF"
"11780","GO:0060193",0.0272802349451954,0.999750046819876,1,3,"positive regulation of lipase activity","BP"
"15407","GO:1902766",0.0272802349451954,0.999750046819876,1,3,"skeletal muscle satellite cell migration","BP"
"1523","GO:0004478",0.0274384954171599,0.999747120075942,1,3,"methionine adenosyltransferase activity","MF"
"6118","GO:0030178",0.0275219667789747,0.997832958096505,2,30,"negative regulation of Wnt signaling pathway","BP"
"6298","GO:0030544",0.0275852290779128,0.997818398434032,2,32,"Hsp70 protein binding","MF"
"15968","GO:1904751",0.0277866796471224,0.999740620304984,1,3,"positive regulation of protein localization to nucleolus","BP"
"16360","GO:1990402",0.02794021088814,0.999737727706487,1,3,"embryonic liver development","BP"
"14223","GO:0098662",0.0282764268727103,0.995708373915233,3,74,"inorganic cation transmembrane transport","BP"
"11623","GO:0055056",0.0284327406773449,0.999728338553177,1,3,"D-glucose transmembrane transporter activity","MF"
"15997","GO:1904841",0.0285371838318533,0.999726326045047,1,3,"TORC2 complex binding","MF"
"11953","GO:0060509",0.0286110080959726,0.999724898991598,1,3,"type I pneumocyte differentiation","BP"
"11689","GO:0060034",0.0286519910407783,0.999724105151557,1,3,"notochord cell differentiation","BP"
"1487","GO:0004420",0.0287622397131757,0.999721963882458,1,3,"hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF"
"16834","GO:2000850",0.0288335255089914,0.999720574892913,1,3,"negative regulation of glucocorticoid secretion","BP"
"15762","GO:1903936",0.0289577271411745,0.999718146471664,1,3,"cellular response to sodium arsenite","BP"
"14657","GO:0110094",0.0290166645522291,0.999716990388174,1,3,"polyphosphate-mediated signaling","BP"
"5540","GO:0019240",0.0290480203044908,0.99971637435412,1,3,"citrulline biosynthetic process","BP"
"16833","GO:2000845",0.0290724454007274,0.999715894013715,1,3,"positive regulation of testosterone secretion","BP"
"818","GO:0002523",0.0290768822780172,0.999715806714533,1,3,"leukocyte migration involved in inflammatory response","BP"
"14264","GO:0098773",0.0291822318932549,0.999713729882886,1,3,"skin epidermis development","BP"
"2944","GO:0007185",0.029301094220645,0.999675568736497,1,4,"transmembrane receptor protein tyrosine phosphatase signaling pathway","BP"
"7231","GO:0032875",0.0293640112677945,0.999710128320064,1,3,"regulation of DNA endoreduplication","BP"
"11920","GO:0060440",0.0293671938710875,0.999710065060474,1,3,"trachea formation","BP"
"4132","GO:0010148",0.0293829710279301,0.999709751359681,1,3,"transpiration","BP"
"4144","GO:0010184",0.0293829710279301,0.999709751359681,1,3,"cytokinin transport","BP"
"4153","GO:0010222",0.0293829710279301,0.999709751359681,1,3,"stem vascular tissue pattern formation","BP"
"2580","GO:0006562",0.0293833292743179,0.99970974423459,1,3,"proline catabolic process","BP"
"5598","GO:0019470",0.0293833367892727,0.999709744085126,1,3,"4-hydroxyproline catabolic process","BP"
"15686","GO:1903669",0.0293845037638671,0.999709720874783,1,3,"positive regulation of chemorepellent activity","BP"
"15900","GO:1904515",0.0293845037638688,0.999709720874783,1,3,"positive regulation of TORC2 signaling","BP"
"1824","GO:0005009",0.0293845037638754,0.999709720874783,1,3,"insulin-activated receptor activity","MF"
"7023","GO:0032410",0.0293845037638754,0.999709720874783,1,3,"negative regulation of transporter activity","BP"
"12095","GO:0060853",0.0293845037638757,0.999709720874783,1,3,"Notch signaling pathway involved in arterial endothelial cell fate commitment","BP"
"7277","GO:0032982",0.0293845037638761,0.999709720874783,1,3,"myosin filament","CC"
"14227","GO:0098674",0.0293845037638766,0.999709720874783,1,3,"extrinsic component of neuronal dense core vesicle membrane","CC"
"7514","GO:0033743",0.0296330264165162,0.999668129480282,1,4,"peptide-methionine (R)-S-oxide reductase activity","MF"
"2123","GO:0005789",0.0298868068260177,0.988969007470452,8,440,"endoplasmic reticulum membrane","CC"
"4041","GO:0009914",0.0298883216768313,0.997540262137174,2,30,"hormone transport","BP"
"2823","GO:0006958",0.0300371445723502,0.999658957099842,1,4,"complement activation, classical pathway","BP"
"458","GO:0001666",0.0309157369125168,0.993269559330424,4,134,"response to hypoxia","BP"
"3952","GO:0009653",0.0309958034554238,0.990455896892701,6,265,"anatomical structure morphogenesis","BP"
"4358","GO:0010792",0.0313418903091349,0.999628477945247,1,4,"DNA double-strand break processing involved in repair via single-strand annealing","BP"
"1754","GO:0004825",0.0317197039877475,0.999619405293497,1,4,"methionine-tRNA ligase activity","MF"
"2494","GO:0006431",0.0317197039877475,0.999619405293497,1,4,"methionyl-tRNA aminoacylation","BP"
"6899","GO:0032094",0.0320222743092636,0.99726511203545,2,30,"response to food","BP"
"5741","GO:0019953",0.0322882093066899,0.997221345612169,2,32,"sexual reproduction","BP"
"14296","GO:0098840",0.033455216293126,0.999576303193426,1,4,"protein transport along microtubule","BP"
"2788","GO:0006897",0.0334839644831794,0.990869471731757,5,200,"endocytosis","BP"
"13327","GO:0072013",0.0335595596696143,0.999573637060282,1,4,"glomus development","BP"
"12519","GO:0062177",0.0338259233893522,0.99956679258877,1,4,"radial spoke assembly","BP"
"2032","GO:0005640",0.0344676615566944,0.999550075365456,1,4,"nuclear outer membrane","CC"
"11486","GO:0051899",0.0347850305954057,0.999511424420477,1,5,"membrane depolarization","BP"
"4274","GO:0010604",0.0353349064887013,0.990223247906566,5,207,"positive regulation of macromolecule metabolic process","BP"
"15927","GO:1904638",0.0362689775185403,0.999501433950448,1,4,"response to resveratrol","BP"
"5837","GO:0021693",0.036325825320005,0.999499857608371,1,4,"cerebellar Purkinje cell layer structural organization","BP"
"3935","GO:0009628",0.0364271465785093,0.991650033775224,4,141,"response to abiotic stimulus","BP"
"10549","GO:0048269",0.0364477375514469,0.999496468563116,1,4,"methionine adenosyltransferase complex","CC"
"8271","GO:0035965",0.0365243219351552,0.999494333644969,1,4,"cardiolipin acyl-chain remodeling","BP"
"5116","GO:0016573",0.0365426125183245,0.996637941677593,2,32,"histone acetylation","BP"
"14978","GO:1900365",0.0368219551915269,0.999485993056239,1,4,"positive regulation of mRNA polyadenylation","BP"
"5912","GO:0021903",0.0369883141067958,0.999481300976513,1,4,"rostrocaudal neural tube patterning","BP"
"7319","GO:0033092",0.0369883141067958,0.999481300976513,1,4,"positive regulation of immature T cell proliferation in thymus","BP"
"8177","GO:0035701",0.0370288050251584,0.999480155670738,1,4,"hematopoietic stem cell migration","BP"
"13768","GO:0090307",0.0370768820910269,0.996556992043541,2,33,"mitotic spindle assembly","BP"
"14394","GO:0099060",0.0373957473451336,0.996511239084596,2,33,"integral component of postsynaptic specialization membrane","CC"
"4733","GO:0015574",0.0374033184934031,0.999469501538623,1,4,"trehalose transmembrane transporter activity","MF"
"4792","GO:0015771",0.0374033184934031,0.999469501538623,1,4,"trehalose transport","BP"
"9860","GO:0045725",0.0374238998115613,0.999468912859519,1,4,"positive regulation of glycogen biosynthetic process","BP"
"4179","GO:0010310",0.037530939316006,0.999465845903137,1,4,"regulation of hydrogen peroxide metabolic process","BP"
"7287","GO:0033003",0.037597257307427,0.999428570108155,1,5,"regulation of mast cell activation","BP"
"274","GO:0000808",0.0378955689555115,0.999455330973029,1,4,"origin recognition complex","CC"
"8605","GO:0040020",0.0379745189156147,0.999453040551593,1,4,"regulation of meiotic nuclear division","BP"
"7150","GO:0032693",0.0379966207807066,0.999452398478142,1,4,"negative regulation of interleukin-10 production","BP"
"6060","GO:0030091",0.0380933467766953,0.999413270616144,1,5,"protein repair","BP"
"1158","GO:0003839",0.0382561442025138,0.999408205169194,1,5,"gamma-glutamylcyclotransferase activity","MF"
"6017","GO:0030001",0.0383607686196744,0.993433452556968,3,83,"metal ion transport","BP"
"16781","GO:2000726",0.0384392794462642,0.999439458331725,1,4,"negative regulation of cardiac muscle cell differentiation","BP"
"10686","GO:0048633",0.0385243615806831,0.999436953542639,1,4,"positive regulation of skeletal muscle tissue growth","BP"
"5839","GO:0021695",0.0385331844550362,0.99943669347537,1,4,"cerebellar cortex development","BP"
"11240","GO:0051262",0.0387775842708003,0.996305541419561,2,34,"protein tetramerization","BP"
"5790","GO:0021549",0.0388446586936821,0.996278608449944,2,38,"cerebellum development","BP"
"6819","GO:0031915",0.0389224592512753,0.999425158250555,1,4,"positive regulation of synaptic plasticity","BP"
"13681","GO:0090129",0.0389224592512763,0.999425158250555,1,4,"positive regulation of synapse maturation","BP"
"4958","GO:0016192",0.0389494294724397,0.988937648102639,5,213,"vesicle-mediated transport","BP"
"4266","GO:0010588",0.0389855650516757,0.999423277063646,1,4,"cotyledon vascular tissue pattern formation","BP"
"11194","GO:0051156",0.0393366859310994,0.999374023261438,1,5,"glucose 6-phosphate metabolic process","BP"
"361","GO:0001162",0.0399672284542694,0.999353625918947,1,5,"RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","MF"
"16270","GO:1990050",0.0402924726759065,0.999342974655019,1,5,"phosphatidic acid transfer activity","MF"
"5392","GO:0018117",0.0406189591929271,0.999332193691797,1,5,"protein adenylylation","BP"
"12828","GO:0070733",0.0406189591929271,0.999332193691797,1,5,"protein adenylyltransferase activity","MF"
"6660","GO:0031405",0.0406768436660201,0.999330272968829,1,5,"lipoic acid binding","MF"
"1402","GO:0004301",0.0415907345131472,0.999299576393466,1,5,"epoxide hydrolase activity","MF"
"3296","GO:0008202",0.0416811415750973,0.995855371214129,2,37,"steroid metabolic process","BP"
"5163","GO:0016671",0.0420052294701309,0.999285423297284,1,5,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF"
"3323","GO:0008253",0.0426362493480774,0.999263600251889,1,5,"5'-nucleotidase activity","MF"
